Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID,Group ID,First USD 1M Eligible
GPA.3332-2445-5155-07969,2022-05-04,1651681958,Charged,hiphi,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,THB,84.11,5.89,90.00,สมุทรปราการ,สมุทรปราการ,10280,TH,,,4992313473829035528,Yes
GPA.3346-9698-1440-60128,2022-05-04,1651683796,Charged,merlin,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CLP,"4,454.00",846.00,"5,300.00",,,,CL,,,4992313473829035528,Yes
GPA.3335-4944-0037-40827,2022-05-04,1651685121,Charged,umi,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,EUR,2.49,0.50,2.99,,,,FR,,,4992313473829035528,Yes
GPA.3375-8687-5197-56633,2022-05-04,1651688073,Charged,XQ-AS52,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.66,1.33,7.99,,,,FR,,,4992313473829035528,Yes
GPA.3308-2433-6938-64104,2022-05-04,1651690365,Refund,a70q, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,-1.13,-6.49,,,,ES,,,4992313473829035528,Yes
GPA.3351-0909-7847-88334,2022-05-04,1651691503,Charged,beyond2q,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,USD,4.99,0.30,5.29,Montoursville,PA,17754,US,p1y,,4992313473829035528,Yes
GPA.3320-8915-0697-81803,2022-05-04,1651695495,Charged,a12, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",,,8320000,CL,,,4992313473829035528,Yes
GPA.3394-9175-0261-47491,2022-05-04,1651705351,Charged,HWVOG, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.49,0.00,6.49,,,,KW,,,4992313473829035528,Yes
GPA.3382-9310-2391-34696,2022-05-05,1651713074,Refund,d2s,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,IDR,"74,000.00","-8,140.00","-82,140.00",Pancoran,DKI JAKARTA,,ID,p1y,,4992313473829035528,Yes
GPA.3366-7141-2136-17525,2022-05-05,1651724851,Charged,OP515BL1,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Dist Alwar,Rajasthan,301702,IN,,,4992313473829035528,Yes
GPA.3334-1771-9509-06651,2022-05-05,1651732925,Charged,beyond2q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CAD,7.49,0.97,8.46,Hamilton,ON,L8p 1t3,CA,,,4992313473829035528,Yes
GPA.3383-6645-5637-05072,2022-05-05,1651734611,Charged,OP4F81L1,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Visakhapatnam,Andhra Pradesh,530040,IN,,,4992313473829035528,Yes
GPA.3364-4933-1222-49873,2022-05-05,1651744289,Charged,odessa, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.45,1.04,6.49,,,,DE,,,4992313473829035528,Yes
GPA.3398-8237-3288-74787..1,2022-05-05,1651745072,Charged,,Pro Version -  Monthly Subscription (Live Wallpaper - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,HUF,"1,338.00",361.00,"1,699.00",,,,HU,,,4992313473829035528,Yes
GPA.3322-1273-7819-76652,2022-05-05,1651752399,Refund,octopus_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SEK,68.00,-17.00,-85.00,,,,SE,,,4992313473829035528,Yes
GPA.3331-1996-5737-07848,2022-05-05,1651754110,Charged,b0s,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,CHF,2.80,0.00,2.80,Wilen (Sarnen),,6062,CH,,,4992313473829035528,Yes
GPA.3349-2224-0975-76361,2022-05-05,1651760160,Charged,t2q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CAD,7.49,1.12,8.61,Granby,QC,J2J 1X3,CA,,,4992313473829035528,Yes
GPA.3303-3545-3370-57957,2022-05-05,1651763132,Charged,r8s, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",Tocopilla,Antofagasta,3780000,CL,,,4992313473829035528,Yes
GPA.3391-7906-7577-27848,2022-05-05,1651767357,Charged,OP4AD9,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.60,8.09,Philadelphia,PA,19103,US,,,4992313473829035528,Yes
GPA.3321-0330-2935-27692,2022-05-05,1651767964,Charged,a12,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.99,1.00,5.99,,,,FR,,,4992313473829035528,Yes
GPA.3304-7226-9304-24984..3,2022-05-05,1651768066,Charged,,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,SEK,34.40,8.60,43.00,,,,SE,,,4992313473829035528,Yes
GPA.3368-3613-4787-10782,2022-05-05,1651770581,Charged,a50, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,20.55,149.00,,,88000,MX,,,4992313473829035528,Yes
GPA.3348-2033-2854-30615,2022-05-05,1651772540,Charged,zeus,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.66,1.33,7.99,,,,FR,,,4992313473829035528,Yes
GPA.3368-2084-6555-12759..3,2022-05-05,1651773383,Charged,,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,EUR,3.44,0.65,4.09,,,,DE,,,4992313473829035528,Yes
GPA.3306-1075-0474-25459,2022-05-05,1651774416,Charged,HWSNE,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,NGN,"2,381.40",178.60,"2,560.00",Benin City,EDO,,NG,,,4992313473829035528,Yes
GPA.3374-8048-6012-00305..3,2022-05-05,1651777245,Charged,,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,THB,140.19,9.81,150.00,อำเภอเมือง,นครปฐม,73000,TH,,,4992313473829035528,Yes
GPA.3376-0203-4267-63080,2022-05-06,1651810541,Charged,a71,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,IDR,"74,000.00","8,140.00","82,140.00",,,56172,ID,p1y,,4992313473829035528,Yes
GPA.3336-3633-5205-31301,2022-05-06,1651810703,Charged,z3q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.86,8.35,Ceiba,PR,00735,US,,,4992313473829035528,Yes
GPA.3380-8541-2801-86160,2022-05-06,1651811603,Charged,volteer_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,1.28,7.99,,,,DE,,,4992313473829035528,Yes
GPA.3308-9254-4495-08340,2022-05-06,1651814977,Charged,a71,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,HKD,23.00,0.00,23.00,,,,HK,,,4992313473829035528,Yes
GPA.3325-7675-9723-86620,2022-05-06,1651817661,Charged,a51,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,UAH,166.66,33.33,199.99,,,,UA,,,4992313473829035528,Yes
GPA.3387-8375-0439-23634,2022-05-06,1651821192,Charged,o1s,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,AUD,7.26,0.73,7.99,,,2427,AU,p1y,,4992313473829035528,Yes
GPA.3306-3019-0853-07261,2022-05-06,1651822863,Charged,RMX2002L1,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,,,,IN,,,4992313473829035528,Yes
GPA.3346-3337-0247-27520,2022-05-06,1651823319,Charged,ares,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,6.23,0.00,6.23,Abidjan,,,CI,,,4992313473829035528,Yes
GPA.3307-2495-7981-76128,2022-05-06,1651824357,Charged,HWPOT-H,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.99,1.00,5.99,,,,FR,,,4992313473829035528,Yes
GPA.3336-3388-9492-80432,2022-05-06,1651824740,Charged,t2s,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,IDR,"119,000.00","13,090.00","132,090.00",Surabaya,JAWA TIMUR,60133,ID,,,4992313473829035528,Yes
GPA.3381-0647-7589-01092,2022-05-06,1651827172,Charged,J606L,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,UAH,166.66,33.33,199.99,,,,UA,,,4992313473829035528,Yes
GPA.3396-2889-7251-47910,2022-05-06,1651832695,Charged,OnePlus9,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,INR,227.97,41.03,269.00,Sonipat,Haryana,131402,IN,,,4992313473829035528,Yes
GPA.3307-4190-5977-60958,2022-05-06,1651835231,Charged,a13,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.66,1.33,7.99,,,,AT,,,4992313473829035528,Yes
GPA.3319-6947-0140-72425,2022-05-06,1651843116,Charged,RE54C1L1,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.55,1.44,7.99,,,,IT,,,4992313473829035528,Yes
GPA.3349-1792-3292-47898,2022-05-06,1651852273,Charged,starlte,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,VND,"69,000.00",0.00,"69,000.00",,,,VN,,,4992313473829035528,Yes
GPA.3306-1697-8148-80347,2022-05-06,1651853528,Charged,a40,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,EUR,2.43,0.46,2.89,,,,DE,,,4992313473829035528,Yes
GPA.3313-4348-6068-53462,2022-05-06,1651854391,Charged,r0q,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,CLP,"4,370.00",830.00,"5,200.00",Coyhaique,AYSÉN,5950000,CL,p1y,,4992313473829035528,Yes
GPA.3376-6638-0111-50908,2022-05-06,1651857438,Charged,a71, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",,,,CL,,,4992313473829035528,Yes
GPA.3368-8659-2981-85801,2022-05-06,1651859573,Charged,doha,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,São Paulo,SP,03066-070,BR,,,4992313473829035528,Yes
GPA.3303-5544-8152-43019,2022-05-06,1651862028,Charged,dreamlte,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,GBP,4.57,0.92,5.49,,,,GB,,,4992313473829035528,Yes
GPA.3398-8679-0395-31508,2022-05-06,1651862897,Charged,a2corelte, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,ZAR,91.30,13.69,104.99,Vryburg,,8600,ZA,,,4992313473829035528,Yes
GPA.3390-1877-9016-85213,2022-05-06,1651862939,Charged,p3q,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,USD,4.99,0.00,4.99,COQUILLE,OR,97423,US,p1y,,4992313473829035528,Yes
GPA.3367-9572-1799-60876,2022-05-06,1651866004,Charged,lake_n,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Cuiabá,MT,78052530,BR,,,4992313473829035528,Yes
GPA.3369-3258-0422-52320,2022-05-06,1651866598,Charged,p3q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.52,8.01,LOGANSPORT,IN,46947,US,,,4992313473829035528,Yes
GPA.3345-9661-6751-64103,2022-05-06,1651867055,Charged,HWSTK-HF, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",,,,CL,,,4992313473829035528,Yes
GPA.3323-4685-8903-68354,2022-05-06,1651874608,Charged,a22x,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,DKK,47.20,11.80,59.00,,,,DK,,,4992313473829035528,Yes
GPA.3394-0775-7007-87732,2022-05-07,1651904634,Charged,a12,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Aizawl,Mizoram,796001,IN,,,4992313473829035528,Yes
GPA.3308-3747-9368-18921,2022-05-07,1651914380,Charged,P50-EEA,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.66,1.33,7.99,,,,FR,,,4992313473829035528,Yes
GPA.3378-6724-3113-68993,2022-05-07,1651925102,Charged,TB-X505L,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,GBP,5.41,1.08,6.49,,,,GB,,,4992313473829035528,Yes
GPA.3384-3725-6560-23963,2022-05-07,1651926681,Charged,beyond2q,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,USD,3.99,0.33,4.32,EL PASO,TX,79938,US,,,4992313473829035528,Yes
GPA.3344-8561-5095-95777,2022-05-07,1651927490,Charged,oriole,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,GBP,6.24,1.25,7.49,,,,GB,,,4992313473829035528,Yes
GPA.3342-9795-9048-55866,2022-05-07,1651929088,Charged,g0q,Buy remove ads forever (Text Image - Image Maker App),com.volio.textonphoto.writeonphotos.phototexteditor,inapp,percentofsaleremoveads,USD,5.49,0.49,5.98,SHREVEPORT,LA,71105,US,,,4992313473829035528,Yes
GPA.3388-4911-8099-56498,2022-05-07,1651929088,Charged,guamp,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,BRL,28.99,0.00,28.99,Porto Velho,RO,76801-250,BR,p1y,,4992313473829035528,Yes
GPA.3372-4999-7465-34105,2022-05-07,1651929702,Charged,a03s,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,MYR,12.25,0.74,12.99,,,,MY,,,4992313473829035528,Yes
GPA.3399-5526-3855-04415,2022-05-07,1651941753,Charged,b0q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SAR,27.82,4.17,31.99,,,,SA,,,4992313473829035528,Yes
GPA.3387-8891-2495-29474,2022-05-07,1651943215,Charged,z3s,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,DKK,55.20,13.80,69.00,,,,DK,,,4992313473829035528,Yes
GPA.3360-6600-4361-94378,2022-05-07,1651944833,Charged,cedric, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,ES,,,4992313473829035528,Yes
GPA.3327-3860-2399-74626,2022-05-07,1651951188,Charged,r0q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,ILS,23.00,0.00,23.00,יסוד המעלה,,12105,IL,,,4992313473829035528,Yes
GPA.3364-4855-5892-79575..5,2022-05-07,1651951724,Charged,,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,USD,3.99,0.35,4.34,Brooklyn,NY,11215,US,,,4992313473829035528,Yes
GPA.3320-8915-0697-81803,2022-05-07,1651955295,Refund,a12, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",-958.00,"-6,000.00",,,8320000,CL,,,4992313473829035528,Yes
GPA.3363-3581-4591-77125,2022-05-07,1651958619,Charged,lavender,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,6.62,1.19,7.81,,,,MT,,,4992313473829035528,Yes
GPA.3331-3727-2660-50076,2022-05-07,1651962323,Charged,gts7xllite,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.00,7.49,EVANS,GA,30809,US,,,4992313473829035528,Yes
GPA.3393-6256-1463-79908,2022-05-07,1651964308,Charged,beyond0,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,CLP,"4,370.00",830.00,"5,200.00",,,2660000,CL,p1y,,4992313473829035528,Yes
GPA.3328-8084-3872-13228,2022-05-07,1651965125,Charged,beyond0,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,CLP,"6,975.00","1,325.00","8,300.00",,,2660000,CL,,,4992313473829035528,Yes
GPA.3359-0971-4271-33777,2022-05-07,1651967701,Charged,HWINE,Premium version - Permanently (Crown Heart Photo Editor),com.volio.stickers.heart.crown.camera.photoeditor,inapp,premiumforever,THB,280.37,19.63,300.00,,,,TH,,,4992313473829035528,Yes
GPA.3368-4102-8381-57401,2022-05-08,1651970749,Charged,xcover4lte,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,NZD,4.34,0.65,4.99,,,0600,NZ,,,4992313473829035528,Yes
GPA.3353-4861-8110-46630,2022-05-08,1651987380,Charged,r0q,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,AED,11.42,0.57,11.99,,إمارة الشارقةّ,,AE,,,4992313473829035528,Yes
GPA.3385-7960-3041-98705,2022-05-08,1651994812,Charged,beyond2,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,TZS,"17,000.00",0.00,"17,000.00",Moshi,,0255,TZ,,,4992313473829035528,Yes
GPA.3364-7288-4914-33378,2022-05-08,1651997235,Charged,t2s,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.72,0.57,3.29,,,,NL,,,4992313473829035528,Yes
GPA.3372-8641-4057-95695,2022-05-08,1651999102,Charged,HWLYA,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,NOK,26.40,6.60,33.00,,,,NO,,,4992313473829035528,Yes
