Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID,Group ID,First USD 1M Eligible
GPA.3375-0981-3175-99230,2022-06-24,1656083513,Charged,Infinix-X687, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,NGN,"2,483.72",186.28,"2,670.00",Abuja,FEDERAL CAPITAL TERRITORY,009211,NG,,,4992313473829035528,Yes
GPA.3392-4383-4502-87714,2022-06-24,1656083608,Charged,f2q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Varanasi,Uttar Pradesh,221003,IN,,,4992313473829035528,Yes
GPA.3335-4791-6529-59480,2022-06-24,1656091084,Charged,2018,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,PHP,295.00,0.00,295.00,,,9500,PH,,,4992313473829035528,Yes
GPA.3381-5490-0644-77989,2022-06-24,1656095751,Charged,m12, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.45,1.04,6.49,,,,DE,,,4992313473829035528,Yes
GPA.3321-4691-0694-52567,2022-06-24,1656097468,Charged,oriole,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,USD,5.49,0.49,5.98,OAK HARBOR,WA,98277,US,p1y,,4992313473829035528,Yes
GPA.3397-6499-5025-37645,2022-06-24,1656098591,Charged,a50,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.72,0.57,3.29,,,,NL,,,4992313473829035528,Yes
GPA.3360-3580-9502-11796,2022-06-24,1656100739,Charged,HWELE,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,7.55,1.44,8.99,,,,DE,,,4992313473829035528,Yes
GPA.3388-9609-4679-92161,2022-06-24,1656105461,Charged,a12s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.50,1.49,7.99,,,,PT,,,4992313473829035528,Yes
GPA.3335-6590-6690-37075,2022-06-25,1656129069,Charged,a50, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SAR,24.34,3.65,27.99,,,,SA,,,4992313473829035528,Yes
GPA.3327-6476-8643-37117,2022-06-25,1656129936,Charged,SCV41, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,JPY,700.00,0.00,700.00,松江市西川津町,島根県,6900823,JP,,,4992313473829035528,Yes
GPA.3344-6141-3414-34148,2022-06-25,1656140668,Charged,veux,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,CZK,66.11,13.88,79.99,,,,CZ,,,4992313473829035528,Yes
GPA.3319-5688-8400-06824,2022-06-25,1656145515,Charged,x1s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.60,1.39,7.99,,,,NL,,,4992313473829035528,Yes
GPA.3369-5461-1699-72399,2022-06-25,1656156260,Charged,a30s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.41,0.00,6.41,Isidro Casanova,Buenos Aires,B1765,AR,,,4992313473829035528,Yes
GPA.3385-7846-8072-53992,2022-06-25,1656163579,Charged,r8q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,,Telangana,,IN,,,4992313473829035528,Yes
GPA.3301-4608-5812-47375,2022-06-25,1656166488,Charged,m51,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,INR,227.97,41.03,269.00,Mumbai,Maharashtra,400104,IN,,,4992313473829035528,Yes
GPA.3326-4331-5227-40832,2022-06-25,1656171122,Charged,renoir,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.68,0.51,3.19,,,,DE,,,4992313473829035528,Yes
GPA.3372-6386-9486-21651,2022-06-25,1656190523,Charged,a32, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,20.55,149.00,,,35180,MX,,,4992313473829035528,Yes
GPA.3366-6540-2991-09861,2022-06-25,1656191090,Charged,channel,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,BRL,19.99,0.00,19.99,Contagem,MG,32055-120,BR,,,4992313473829035528,Yes
GPA.3357-2610-2001-99552,2022-06-25,1656192410,Charged,beyond1q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CAD,9.49,1.42,10.91,Montréal,QC,H8N 1R8,CA,,,4992313473829035528,Yes
GPA.3318-0380-8655-52148,2022-06-25,1656195256,Charged,d2s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Rio de Janeiro,RJ,22230-050,BR,,,4992313473829035528,Yes
GPA.3370-9012-5531-66988,2022-06-25,1656200730,Charged,a52xq,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,USD,2.99,0.00,2.99,CAPITOLA,CA,95062,US,,,4992313473829035528,Yes
GPA.3397-4965-9627-48411,2022-06-26,1656205128,Charged,octopus_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.45,7.94,MECHANICSBURG,PA,17050,US,,,4992313473829035528,Yes
GPA.3310-8136-0307-99391,2022-06-26,1656214579,Charged,HWSTK-HF,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,MXN,125.00,20.00,145.00,,,52660,MX,,,4992313473829035528,Yes
GPA.3383-7162-9075-75560,2022-06-26,1656237590,Charged,d2s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.60,1.39,7.99,,,,NL,,,4992313473829035528,Yes
GPA.3363-0943-7559-43361,2022-06-26,1656240234,Charged,p3s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,GBP,5.41,1.08,6.49,,,,GB,,,4992313473829035528,Yes
GPA.3351-0891-5375-83281,2022-06-26,1656245649,Charged,b2q,Premium Version -  Yearly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iap1year,KRW,"7,182.00",718.00,"7,900.00",,,04420,KR,p1y,,4992313473829035528,Yes
GPA.3309-7117-3094-69767,2022-06-26,1656248660,Charged,OnePlusN200TMO,Super Sale Pro Version (Trim Video & Crop Video),com.volio.cutvideo.trimvideo.cropvideo.videoeditor,inapp,premier.discount,USD,1.49,0.09,1.58,DETROIT,MI,48203,US,,,4992313473829035528,Yes
GPA.3334-2632-0877-36289,2022-06-26,1656250341,Charged,HNANY-Q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,SAR,23.47,3.52,26.99,RIYADH,,11423,SA,,,4992313473829035528,Yes
GPA.3348-9593-5909-37626,2022-06-26,1656254397,Charged,maltalsc, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,20.55,149.00,,,64108,MX,,,4992313473829035528,Yes
GPA.3323-5139-7543-11732,2022-06-26,1656258192,Charged,TokyoPro,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,5.28,1.21,6.49,,,,PT,,,4992313473829035528,Yes
GPA.3397-6432-1237-12711..1,2022-06-26,1656261256,Charged,,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,SEK,34.40,8.60,43.00,,,,SE,p1m,,4992313473829035528,Yes
GPA.3392-2087-8206-58794,2022-06-26,1656263325,Charged,hawaiip,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,INR,227.97,41.03,269.00,Bokaro Steel City,Jharkhand,827013,IN,,,4992313473829035528,Yes
GPA.3357-4505-2806-13322,2022-06-26,1656277525,Charged,hanoip,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,BRL,16.99,0.00,16.99,Abadia de Goiás,GO,75813-000,BR,,,4992313473829035528,Yes
GPA.3339-6677-3890-72150,2022-06-26,1656278202,Charged,OnePlusN10TMO,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.45,7.94,canonsburg,PA,15317,US,,,4992313473829035528,Yes
GPA.3388-7982-7372-06253,2022-06-26,1656286489,Charged,joyeuse,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,EUR,2.43,0.46,2.89,,,,DE,,,4992313473829035528,Yes
GPA.3346-0174-0825-01628,2022-06-27,1656290829,Charged,q2q,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,TWD,84.00,4.00,88.00,新店區,新北市,231,TW,,,4992313473829035528,Yes
GPA.3331-6412-0434-50828,2022-06-27,1656305018,Charged,b0s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.66,0.53,3.19,,,,FR,,,4992313473829035528,Yes
GPA.3377-4537-6917-88116,2022-06-27,1656305447,Charged,beyond2,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SGD,10.26,0.72,10.98,,,,SG,,,4992313473829035528,Yes
GPA.3369-1966-0306-65950,2022-06-27,1656311178,Charged,d2s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SGD,10.26,0.72,10.98,,,763424,SG,,,4992313473829035528,Yes
GPA.3378-2790-3366-88577,2022-06-27,1656318992,Charged,OP4F2F,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,ZAR,117.38,17.61,134.99,Berea,,4075,ZA,,,4992313473829035528,Yes
GPA.3392-7081-8078-33600,2022-06-27,1656322652,Charged,a20e, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,RON,26.88,5.11,31.99,,,,RO,,,4992313473829035528,Yes
GPA.3350-3732-3974-65652,2022-06-27,1656334067,Charged,m51, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,4.57,0.92,5.49,,,,GB,,,4992313473829035528,Yes
GPA.3351-3568-8448-78985,2022-06-27,1656335436,Charged,a52sxq,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,GBP,4.57,0.92,5.49,,,,GB,,,4992313473829035528,Yes
GPA.3384-2702-3857-19368,2022-06-27,1656346703,Charged,HWPOT-H,Premium Version -  Permanly (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,7.49,1.50,8.99,,,,FR,,,4992313473829035528,Yes
GPA.3350-1358-5568-45693,2022-06-27,1656349408,Charged,a6lte, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.45,1.04,6.49,,,,DE,,,4992313473829035528,Yes
GPA.3378-5996-9712-72702,2022-06-27,1656351429,Charged,wisdom,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,HKD,48.00,0.00,48.00,,,,HK,,,4992313473829035528,Yes
GPA.3375-7052-6429-79888,2022-06-27,1656351717,Charged,HWANE,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.72,0.57,3.29,,,,BE,,,4992313473829035528,Yes
GPA.3354-1868-5603-29322,2022-06-27,1656351977,Charged,evert_n, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.41,0.00,6.41,Capital Federal,Ciudad Autónoma de Buenos Aires,1008,AR,,,4992313473829035528,Yes
GPA.3388-2061-4785-70205,2022-06-27,1656360308,Charged,trogdor_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.60,1.39,7.99,,,,NL,,,4992313473829035528,Yes
GPA.3385-1539-5463-10653,2022-06-27,1656365097,Charged,hanoip,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.52,8.01,MIAMI,FL,33109,US,,,4992313473829035528,Yes
GPA.3318-9606-8041-09871,2022-06-27,1656370786,Charged,fiji,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Divinópolis do Tocantins,TO,77670000,BR,,,4992313473829035528,Yes
GPA.3382-6473-4309-12164,2022-06-28,1656389228,Charged,1902,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,MYR,25.46,1.53,26.99,,,81100,MY,,,4992313473829035528,Yes
GPA.3349-5701-9968-92018,2022-06-28,1656390876,Charged,y2s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,VND,"69,000.00",0.00,"69,000.00",,,100000,VN,,,4992313473829035528,Yes
GPA.3319-7874-5083-96753..2,2022-06-28,1656390971,Charged,,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,THB,140.19,9.81,150.00,,,12120,TH,p1m,,4992313473829035528,Yes
GPA.3399-2752-4676-27851,2022-06-28,1656395842,Charged,a53x,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,GBP,4.57,0.92,5.49,,,,GB,,,4992313473829035528,Yes
GPA.3396-2950-6102-66278,2022-06-28,1656396939,Charged,Teclast_T50_ROW,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,MYR,31.12,1.87,32.99,,,,MY,,,4992313473829035528,Yes
GPA.3344-4872-8507-53745,2022-06-28,1656400332,Charged,SO-53B,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,JPY,680.00,0.00,680.00,,,0820018,JP,,,4992313473829035528,Yes
GPA.3389-1419-6266-34277,2022-06-28,1656402795,Charged,Smart_N12,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,NZD,4.34,0.65,4.99,,,,NZ,,,4992313473829035528,Yes
GPA.3377-3469-6618-18738..5,2022-06-28,1656406437,Charged,,Pro Version -  Monthly Subscription (Pic Collage - Layout - Collage),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,EUR,3.38,0.71,4.09,,,,NL,,,4992313473829035528,Yes
GPA.3322-9013-6032-42430,2022-06-28,1656407192,Charged,gts7xlwifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,AUD,9.99,1.00,10.99,,,0813,AU,,,4992313473829035528,Yes
GPA.3304-6088-0458-65175,2022-06-28,1656407268,Charged,a40, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,ES,,,4992313473829035528,Yes
GPA.3383-2241-0711-56229,2022-06-28,1656416401,Charged,j5y17lte, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,BE,,,4992313473829035528,Yes
GPA.3386-7995-8698-97885,2022-06-28,1656421057,Charged,a22,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,TZS,"14,000.00",0.00,"14,000.00",Zanzibar,,,TZ,,,4992313473829035528,Yes
GPA.3388-1295-9629-84232,2022-06-28,1656422275,Charged,NOTE_20,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.68,0.51,3.19,,,,DE,,,4992313473829035528,Yes
GPA.3339-4204-3193-45269,2022-06-28,1656435016,Charged,java,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,COP,"22,500.00",0.00,"22,500.00",,,,CO,,,4992313473829035528,Yes
GPA.3347-0537-7183-60276,2022-06-28,1656436607,Charged,a52sxq,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,PLN,22.76,5.23,27.99,,,,PL,,,4992313473829035528,Yes
GPA.3367-7940-0386-31345,2022-06-28,1656442214,Charged,d2x,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CLP,"6,050.00","1,150.00","7,200.00",Algarrobo,,6663456,CL,,,4992313473829035528,Yes
GPA.3302-7910-2247-49339,2022-06-28,1656451973,Charged,dedede_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.60,1.39,7.99,,,,BE,,,4992313473829035528,Yes
GPA.3322-6450-0756-14028,2022-06-28,1656456646,Charged,mars,Remove all anoying ads forever -  One time payment (Weatherapp - Forecast Weather),weatherapp.weatherradar.weather.forecast,inapp,remove_all_ads_sale,VND,"49,000.00",0.00,"49,000.00",,,860000,VN,,,4992313473829035528,Yes
GPA.3340-4380-9301-37664,2022-06-29,1656479355,Charged,beyond1,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,ZAR,85.21,12.78,97.99,Kuruman,,8460,ZA,,,4992313473829035528,Yes
GPA.3396-3616-4623-56418,2022-06-29,1656494448,Charged,a03s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,RON,25.20,4.79,29.99,,,,RO,,,4992313473829035528,Yes
GPA.3363-5449-1166-50310,2022-06-29,1656499759,Charged,dream2lte,Premium Version -  Permanly (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,SEK,79.20,19.80,99.00,,,,SE,,,4992313473829035528,Yes
GPA.3358-8992-9348-87065,2022-06-29,1656500245,Charged,apollo,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BGN,9.99,2.00,11.99,,,,BG,,,4992313473829035528,Yes
GPA.3337-2202-4332-28151,2022-06-29,1656504229,Charged,gts8wifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,MYR,31.12,1.87,32.99,Subang Jaya,SELANGOR,47500,MY,,,4992313473829035528,Yes
GPA.3391-4562-6602-39228,2022-06-29,1656504734,Charged,m52xq,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,IDR,"109,000.00","11,990.00","120,990.00",Jakarta,DKI JAKARTA,13550,ID,,,4992313473829035528,Yes
GPA.3397-0860-2145-17120,2022-06-29,1656506056,Charged,OP4C4BL1,Buy remove ads forever (Text Image - Image Maker App),com.volio.textonphoto.writeonphotos.phototexteditor,inapp,percentofsaleremoveads,THB,163.55,11.45,175.00,อำเภอบางพลี,สมุทรปราการ,10540,TH,,,4992313473829035528,Yes
GPA.3397-0825-1973-29077,2022-06-29,1656508621,Charged,a52xq,Premium Version -  Permanly (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,5.34,1.50,6.84,,,,FR,,,4992313473829035528,Yes
GPA.3382-0272-8013-50477,2022-06-29,1656518418,Charged,a21s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,INR,227.97,41.03,269.00,KHARKHAUDA,Uttar Pradesh,245206,IN,,,4992313473829035528,Yes
GPA.3320-3379-9394-37293,2022-06-29,1656529155,Charged,J706L,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CHF,6.90,0.00,6.90,Kirchberg,,3422,CH,,,4992313473829035528,Yes
GPA.3334-8288-7246-73747,2022-06-29,1656534348,Charged,d2q,Premium Version -  Permanly (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,USD,7.49,0.45,7.94,WILLIAMSBURG,MI,49690,US,,,4992313473829035528,Yes
GPA.3359-4908-3440-37867,2022-06-29,1656540118,Charged,mdh5lm,Premium Version -  Permanly (Collage Layout Photo Editor),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,USD,7.49,0.54,8.03,Yorkville,IL,60560,US,,,4992313473829035528,Yes
GPA.3316-1454-9692-66430,2022-06-29,1656541538,Charged,2028, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",,,,CL,,,4992313473829035528,Yes
GPA.3360-3831-9750-08739,2022-06-29,1656542977,Charged,OP4F39L1,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.60,1.39,7.99,,,,BE,,,4992313473829035528,Yes
GPA.3339-1105-6931-39166,2022-06-29,1656546651,Charged,zork_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.00,7.49,LEMOORE,CA,93245,US,,,4992313473829035528,Yes
GPA.3387-1001-3988-21660,2022-06-30,1656554838,Charged,crownlte,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,THB,111.21,7.79,119.00,,,10290,TH,,,4992313473829035528,Yes
GPA.3387-1061-3313-85840,2022-06-30,1656561367,Charged,RMX2030,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,MYR,25.46,1.53,26.99,,,,MY,,,4992313473829035528,Yes
GPA.3369-2088-2308-41947,2022-06-30,1656569061,Charged,d1,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,PYG,"40,000.00",0.00,"40,000.00",Gkv765,,,PY,,,4992313473829035528,Yes
GPA.3355-1298-0153-10485,2022-06-30,1656569667,Charged,1906,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,PKR,950.00,0.00,950.00,Gujranwala,,,PK,,,4992313473829035528,Yes
GPA.3333-6454-4345-77520,2022-06-30,1656576635,Charged,a12s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,ES,,,4992313473829035528,Yes
GPA.3378-2790-3366-88577,2022-06-30,1656578792,Refund,OP4F2F,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,ZAR,117.38,-17.61,-134.99,Berea,,4075,ZA,,,4992313473829035528,Yes
GPA.3335-3296-8068-58987,2022-06-30,1656578894,Charged,b0q,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,THB,111.21,7.79,119.00,อู่ทอง,สุพรรณบุรี,72160,TH,,,4992313473829035528,Yes
GPA.3357-6367-4086-97658,2022-06-30,1656581203,Charged,galahad,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,5.52,0.47,5.99,,,,RE,,,4992313473829035528,Yes
GPA.3382-7695-9912-88246,2022-06-30,1656581886,Charged,8505FS,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,GBP,5.41,1.08,6.49,,,,GB,,,4992313473829035528,Yes
GPA.3353-1660-9818-42302,2022-06-30,1656587700,Charged,a70q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,GBP,4.57,0.92,5.49,,,,GB,,,4992313473829035528,Yes
GPA.3329-6226-2058-36751,2022-06-30,1656594559,Charged,YT-X705F,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,MXN,154.31,24.69,179.00,Ciudad de México,CDMX,11410,MX,,,4992313473829035528,Yes
GPA.3345-2973-6453-69838,2022-06-30,1656599174,Charged,crosshatch, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,4.57,0.92,5.49,,,,GB,,,4992313473829035528,Yes
